"story_id","story_title","story_english_title","story_tag_name"
23969,"엄마의 사랑 ","Eommaui Sarang ","family love"
23973,"이발하는 날","Eebalhanuen Na",""
23977,"잘 자, 틴쿠!","Jar Ja, Tinku!",""
23984,"달과 모자","Dal gwa moja ","달"
23984,"달과 모자","Dal gwa moja ","가족"
23984,"달과 모자","Dal gwa moja ","모자"
23993,"A shopping trip to remember!","","behavior"
23993,"A shopping trip to remember!","","thinking"
23993,"A shopping trip to remember!","","action"
24013,"나같은 사람 있어요?","Nagateun Saram Issoyo?",""
24023,"மீன்…மீன்...யார் மீன்?","meen...meen...yaar meen?","nature"
24023,"மீன்…மீன்...யார் மீன்?","meen...meen...yaar meen?","Friendship"
24023,"மீன்…மீன்...யார் மீன்?","meen...meen...yaar meen?","fish"
24023,"மீன்…மீன்...யார் மீன்?","meen...meen...yaar meen?","Funny story"
24023,"மீன்…மீன்...யார் மீன்?","meen...meen...yaar meen?","fishing"
24039,"Food Monster","","food"
24039,"Food Monster","","vada"
24039,"Food Monster","","Food Monster"
24039,"Food Monster","","monster"
24039,"Food Monster","","halwa"
24039,"Food Monster","","Dosa"
24039,"Food Monster","","gei"
24039,"Food Monster","","fair"
24039,"Food Monster","","eating"
24039,"Food Monster","","chakli"
24039,"Food Monster","","shapes"
24039,"Food Monster","","roti"
24046,"The Rainbow Fish","","Bannada Meenu"
24046,"The Rainbow Fish","","The Rainbow Fish"
24051,"ನಿಮಗೂ ಕೇಳಿಸ್ತಾ?","Did you hear?","NATURE AND WILD"
24051,"ನಿಮಗೂ ಕೇಳಿಸ್ತಾ?","Did you hear?","birds"
24056,"목욕은 재미있어!","Mogyokeun Jaemiisseo",""
24065,"내 이름은 타시","Nae Ileum-eun Tasi",""
24066,"Ο άντρας που πίστευε πως ήταν πιο έξυπνος από τη γυναίκα του: παραδοσιακό παραμύθι από τη Νορβηγία","O antras pou pisteve pos itan pio exypnos apo ti ginaika tou: paradosiako paramythi apo ti Norvigia ",""
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","león"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Historia para el teléfono"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Serie de Animales Salvajes"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Animales de la selva"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","lindo"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Lince"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Phone Story"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","naturaleza"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","wildlife series"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","aprendizaje"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","gato"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","caracal"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","tigre"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Leopardo"
24071,"¡Gato salvaje! ¡Gato salvaje!","gah-toh sal-vah-he","Felinos"
24072,"Tok Tok","Tok Tok","Símbolo"
24072,"Tok Tok","Tok Tok","idea"
24072,"Tok Tok","Tok Tok","Rey"
24072,"Tok Tok","Tok Tok","Solución"
24072,"Tok Tok","Tok Tok","Pájaro"
24072,"Tok Tok","Tok Tok","solution"
24072,"Tok Tok","Tok Tok","bird"
24072,"Tok Tok","Tok Tok","palace"
24072,"Tok Tok","Tok Tok","Prime Minister"
24072,"Tok Tok","Tok Tok","Sonido"
24072,"Tok Tok","Tok Tok","sound"
24072,"Tok Tok","Tok Tok","Audiencia"
24072,"Tok Tok","Tok Tok","Origin Story"
24072,"Tok Tok","Tok Tok","Insomne"
24072,"Tok Tok","Tok Tok","sleepless"
24072,"Tok Tok","Tok Tok","Funny story"
24072,"Tok Tok","Tok Tok","Palacio"
24072,"Tok Tok","Tok Tok","Primer Ministro"
24072,"Tok Tok","Tok Tok","symbol"
24072,"Tok Tok","Tok Tok","king"
24072,"Tok Tok","Tok Tok","Royal Court"
24072,"Tok Tok","Tok Tok","divertida"
24072,"Tok Tok","Tok Tok","Corte Real"
24104,"ସ୍କୁଲରେ ପ୍ରଥମ ଦିନ","Schoolre prarthama dina","school"
24104,"ସ୍କୁଲରେ ପ୍ରଥମ ଦିନ","Schoolre prarthama dina","First day"
24113,"골루와 몰루","Goluwa Molu","animals"
24113,"골루와 몰루","Goluwa Molu","Friendship"
24113,"골루와 몰루","Goluwa Molu","nature"
24120,"나는 뭐든지 만들 수 있어요!","naneun mwodeunji mandeul su iss-eoyo",""
24121,"Sniff! Sniff!","","pleasant"
24121,"Sniff! Sniff!","","Nature's beauty"
24121,"Sniff! Sniff!","","smells"
24121,"Sniff! Sniff!","","sniff"
24121,"Sniff! Sniff!","","fragrance"
24121,"Sniff! Sniff!","","nose"
24139,"장난꾸러기 개","Jangnankkuleogi gae",""
24143,"Snakes","","snakes"
24157,"भावानुभवम्","bhaavaanubhavamg",""
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","candyman"
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","sweets"
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","dogs"
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo"
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","children"
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","puppies"
24158,"ಮಕ್ಕಳ ಮಿಠಾಯಿ ಆಸೆಯೂ..  ಧಾಂಡಿಗನ ಸುಂದರ ಮನಸೂ...","Makkala Mithaayi Aaseyoo Dhaandigana Sundara Manasoo","#gei"
24159,"भीतीदायक मिठाईवाला","Bheeteedayak Mithaiwala","children"
24159,"भीतीदायक मिठाईवाला","Bheeteedayak Mithaiwala","sweets"
24159,"भीतीदायक मिठाईवाला","Bheeteedayak Mithaiwala","candyman"
24159,"भीतीदायक मिठाईवाला","Bheeteedayak Mithaiwala","dogs"
24159,"भीतीदायक मिठाईवाला","Bheeteedayak Mithaiwala","#gei"
24159,"भीतीदायक मिठाईवाला","Bheeteedayak Mithaiwala","puppies"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","sweets"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","puppies"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","children"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","#gei"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","candyman"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","Mittai kadai muradan"
24160,"மிட்டாய்க் கடை முரடன்","Mittai kadai muradan","dogs"
24189,"Farida Plans a Feast","","gei"
24189,"Farida Plans a Feast","","birds"
24189,"Farida Plans a Feast","","kindness"
24189,"Farida Plans a Feast","","Farida Plans A Feast"
24189,"Farida Plans a Feast","","food"
24189,"Farida Plans a Feast","","sharing"
24189,"Farida Plans a Feast","","animals"
24191,"Uma Versus Upma","","eating habits"
24191,"Uma Versus Upma","","Uma Versus Upma"
24191,"Uma Versus Upma","","upma"
24191,"Uma Versus Upma","","#gei"
24191,"Uma Versus Upma","","food"
24193,"Bounce!","","gei"
24193,"Bounce!","","bounce"
24193,"Bounce!","","numbers"
24193,"Bounce!","","ball"
24193,"Bounce!","","playing"
24193,"Bounce!","","counting"
24193,"Bounce!","","community"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","prehistoric"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","Indian mole rat"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","nilgai"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","learning"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","mountain range"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","art"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","cave paintings"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","exploration"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","child"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","mole rat"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","mouse"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","history"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","historic"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","Vindhyachal"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","boy"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","rocks"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","Vindhyas"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","woods"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","hills"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","forest"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","langur"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","Miss Bandicota Bengalensis Discovers the Old Caves"
24195,"Miss Bandicota Bengalensis Discovers the Old Caves","","adventure"
24227,"Terrace Quiz","",""
24249,"THE STRAY DOGS","","Friendship"
24250,"animals","","animals"
24250,"animals","","values.school"
24251,"Animals in the jungle","","Children's books"
24254,"the elephat that fall in love with  a star.","","Elephant love"
24257,"The alone wolf","","Animal Series"
24304,"एकशें सात्तिसावो पांय","Ekshe Saattisaavo Paay","nature"
24304,"एकशें सात्तिसावो पांय","Ekshe Saattisaavo Paay","animals"
24317,"The Invisible Mend !!!","",""
24318,"Les félins","Wild Cat! Wild Cat!","Inde"
24318,"Les félins","Wild Cat! Wild Cat!","animaux"
24318,"Les félins","Wild Cat! Wild Cat!","félins"
24318,"Les félins","Wild Cat! Wild Cat!","chats"
24318,"Les félins","Wild Cat! Wild Cat!","zoologie"
24318,"Les félins","Wild Cat! Wild Cat!","environnement"
24318,"Les félins","Wild Cat! Wild Cat!","nature"
24320,"Tu as entendu ?","Did You Hear?","chant"
24320,"Tu as entendu ?","Did You Hear?","environnement"
24320,"Tu as entendu ?","Did You Hear?","oiseaux"
24320,"Tu as entendu ?","Did You Hear?","nature"
24321,"Saboo et Jojo","Saboo and Jojo","amitié"
24321,"Saboo et Jojo","Saboo and Jojo","zoo"
24321,"Saboo et Jojo","Saboo and Jojo","environnement"
24321,"Saboo et Jojo","Saboo and Jojo","enfants"
24321,"Saboo et Jojo","Saboo and Jojo","animaux"
24321,"Saboo et Jojo","Saboo and Jojo","girafe"
24322,"Les couleurs dans la rue","Colours on the Street","enfants"
24322,"Les couleurs dans la rue","Colours on the Street","amitié"
24322,"Les couleurs dans la rue","Colours on the Street","nourriture"
24322,"Les couleurs dans la rue","Colours on the Street","couleurs"
24322,"Les couleurs dans la rue","Colours on the Street","Ville"
24326,"Quel âge peut bien avoir Muttajji ?","How Old is Muttajji?","enfants"
24326,"Quel âge peut bien avoir Muttajji ?","How Old is Muttajji?","Inde"
24326,"Quel âge peut bien avoir Muttajji ?","How Old is Muttajji?","Gandhi"
24326,"Quel âge peut bien avoir Muttajji ?","How Old is Muttajji?","Histoire"
24326,"Quel âge peut bien avoir Muttajji ?","How Old is Muttajji?","famille"
24326,"Quel âge peut bien avoir Muttajji ?","How Old is Muttajji?","mathématiques"
24330,"Animals in the jungle","","animals"
24330,"Animals in the jungle","","food"
24333,"My Geat Dream","","fly"
24334,"రంగురంగుల సీతాకోకచిలుకలు","Rangurangula sitakokachilukalu","butterflies"
24334,"రంగురంగుల సీతాకోకచిలుకలు","Rangurangula sitakokachilukalu","పువ్వులు"
24334,"రంగురంగుల సీతాకోకచిలుకలు","Rangurangula sitakokachilukalu","స్నేహం"
24334,"రంగురంగుల సీతాకోకచిలుకలు","Rangurangula sitakokachilukalu","Friendship"
24334,"రంగురంగుల సీతాకోకచిలుకలు","Rangurangula sitakokachilukalu","flowers"
24334,"రంగురంగుల సీతాకోకచిలుకలు","Rangurangula sitakokachilukalu","సీతాకోకచిలుకలు"
24335,"పరిసరాలను పరిశుభ్రంగా మరియు మిలమిలా మెరిసేలా ఉంచుకోండి.","Parisaralanu parisubhramga mariyu milamila merisela umchukondi.","Cleanliness"
24335,"పరిసరాలను పరిశుభ్రంగా మరియు మిలమిలా మెరిసేలా ఉంచుకోండి.","Parisaralanu parisubhramga mariyu milamila merisela umchukondi.","environement"
24335,"పరిసరాలను పరిశుభ్రంగా మరియు మిలమిలా మెరిసేలా ఉంచుకోండి.","Parisaralanu parisubhramga mariyu milamila merisela umchukondi.","responsibility"
24336,"సెలవుల్లో బీచ్ లో విహారం","Selavallo beach lo vihaaram","Friendship"
24336,"సెలవుల్లో బీచ్ లో విహారం","Selavallo beach lo vihaaram","Holidays"
24336,"సెలవుల్లో బీచ్ లో విహారం","Selavallo beach lo vihaaram","beach"
24343,"సంతోషమైన సీత","Santoshamaina Sita","happiness"
24343,"సంతోషమైన సీత","Santoshamaina Sita","Friendship"
24345,"బడి కోసం షూ","Badi kosam shoe","shoes"
24345,"బడి కోసం షూ","Badi kosam shoe","family"
24345,"బడి కోసం షూ","Badi kosam shoe","love"
24345,"బడి కోసం షూ","Badi kosam shoe","father"
24345,"బడి కోసం షూ","Badi kosam shoe","siblings"
24349,"The cat and the mouse","","cat and mouse"
24354,"लुप्तं मम क्रीडनकम्","luptam mama kriDanakam",""
24359,"ଏସବୁ କିଏ ଖାଇଲା?","Esabu Kie Khaila?","animal"
24359,"ଏସବୁ କିଏ ଖାଇଲା?","Esabu Kie Khaila?","elephant"
24359,"ଏସବୁ କିଏ ଖାଇଲା?","Esabu Kie Khaila?","NATURE WILDLIFE"
24359,"ଏସବୁ କିଏ ଖାଇଲା?","Esabu Kie Khaila?","forest"
24359,"ଏସବୁ କିଏ ଖାଇଲା?","Esabu Kie Khaila?","boar"
24386,"पापाच्यो मिश्यो","papachyo mishyo","child behaviour"
24386,"पापाच्यो मिश्यो","papachyo mishyo","Relationship"
24390,"मम प्रिय-सखी","mama priya-sakhi",""
24392,"Le chat et la souris","The cat and the mouse","enfants"
24392,"Le chat et la souris","The cat and the mouse","animaux"
24392,"Le chat et la souris","The cat and the mouse","amitié"
24393,"Qui a englouti tout cela ?","Who Ate All That Up?","animaux"
24393,"Qui a englouti tout cela ?","Who Ate All That Up?","jungle"
24393,"Qui a englouti tout cela ?","Who Ate All That Up?","nature"
24393,"Qui a englouti tout cela ?","Who Ate All That Up?","environnement"
24393,"Qui a englouti tout cela ?","Who Ate All That Up?","forêt"
24394,"Tu ne me trouveras jamais !","You Can't Find Me!","enfants"
24394,"Tu ne me trouveras jamais !","You Can't Find Me!","courses"
24394,"Tu ne me trouveras jamais !","You Can't Find Me!","cache-cache"
24394,"Tu ne me trouveras jamais !","You Can't Find Me!","marché"
24394,"Tu ne me trouveras jamais !","You Can't Find Me!","jeu"
24404,"Les chiens errants","THE STRAY DOGS","chiens"
24404,"Les chiens errants","THE STRAY DOGS","amis"
24404,"Les chiens errants","THE STRAY DOGS","animaux"
24404,"Les chiens errants","THE STRAY DOGS","amitié"
24408,"Que se passerait-il si... ?","What If?","rêves"
24408,"Que se passerait-il si... ?","What If?","poésie"
24408,"Que se passerait-il si... ?","What If?","Enfance"
24409,"Les pigeons d'Eyad",".","nature"
24409,"Les pigeons d'Eyad",".","oiseaux"
24409,"Les pigeons d'Eyad",".","animaux"
24409,"Les pigeons d'Eyad",".","Enfance"
24409,"Les pigeons d'Eyad",".","environnement"
24430,"Happy And The Peacock's Story","",""
24435,"Happy und die Geschichte des Pfaus","Happy And The Peacock's Story",""
24439,"Happy And The Stolen Cookie","",""
24441,"¡A jugar!","ah who-gar","elefante"
24441,"¡A jugar!","ah who-gar","amistad"
24441,"¡A jugar!","ah who-gar","Juegos"
24441,"¡A jugar!","ah who-gar","rabbit"
24441,"¡A jugar!","ah who-gar","Friendship"
24441,"¡A jugar!","ah who-gar","Alivio"
24441,"¡A jugar!","ah who-gar","diversión"
